file_name,lines,authors,shas,the_first_time,the_last_time,average_date,total_shas,last_fixes,fixes_percent
arch/x86/kernel/pci-dma.c,156,12,17,1306383773,1574303204,1343571822,48,298a96c12b2d,4.166666667
drivers/clk/qcom/clk-regmap-divider.c,83,4,5,1421661930,1559085476,1447972116,5,12a26c298d2a,20.0
block/t10-pi.c,285,6,11,1411730407,1577088831,1501965066,13,98e544027117,15.38461538
tools/perf/util/config.c,853,15,51,1306400573,1581567182,1392956533,54,22d4621987fa,7.407407407000001
drivers/gpu/drm/amd/powerplay/hwmgr/smu10_hwmgr.c,1376,15,60,1492751705,1580272977,1514648058,41,2f10d8237396,2.43902439
sound/pci/hda/patch_via.c,1237,10,57,1307354793,1578535264,1358788464,153,735c75cf4d43,1.307189542
arch/mips/pci/pci-xtalk-bridge.c,755,4,13,1311247043,1579846568,1518150433,10,37640adbefd6,10.0
drivers/gpu/drm/meson/meson_dw_hdmi.c,1081,10,21,1491286527,1570447310,1506911479,22,3d565a21f2ce,13.63636364
crypto/blowfish_generic.c,137,6,7,1311247043,1558918501,1316882841,6,3e14dcf7cb80,16.66666667
sound/firewire/digi00x/digi00x.c,215,2,15,1443577156,1559120279,1456829272,16,a49a83ab05e3,6.25
drivers/net/ethernet/mellanox/mlx4/cq.c,486,13,20,1306484063,1548141585,1373221643,25,ffe4cfc3da5e,12.0
drivers/scsi/megaraid/megaraid_sas_fp.c,1422,17,46,1311247043,1570605824,1395602366,54,c7a082e4242f,1.8518518519999998
drivers/net/ethernet/8390/axnet_cs.c,1701,13,14,1301696412,1575941031,1315869841,17,646fe03b0d5f,5.882352941000001
arch/x86/kernel/apic/probe_32.c,214,12,18,1311247043,1565516436,1347446749,35,a31e58e129f7,2.857142857
drivers/phy/motorola/phy-mapphone-mdm6600.c,673,2,9,1520505470,1580772962,1525114510,9,be4e3c737eeb,33.33333333
drivers/net/ethernet/cavium/thunder/nicvf_main.c,2343,25,80,1432639215,1575941031,1463186807,88,1f227d16083b,9.090909091
fs/nfsd/nfs3proc.c,940,12,27,1311247043,1578289237,1356976356,32,b602345da6cb,3.125
net/netfilter/ipset/ip_set_hash_ipmac.c,309,5,8,1462404086,1570706294,1467766317,9,97664bc2c77e,33.33333333
arch/mips/kvm/emulate.c,2828,6,70,1353494044,1563364150,1410066428,81,e1e575f6b026,8.641975309
arch/arm/mach-omap2/omap-mpuss-lowpower.c,492,14,34,1276697988,1559614293,1332539709,41,6f92120892d9,9.756097561
fs/nfs/nfs4xdr.c,7601,29,183,1306839947,1578295504,1343375571,211,221203ce6406,3.317535545
crypto/asymmetric_keys/pkcs7_trust.c,188,4,12,1404204020,1558350481,1412400215,20,6459ae386699,5.0
security/keys/dh.c,423,7,14,1460462098,1558918501,1483093365,17,8c0f9f5b309d,17.64705882
drivers/net/ethernet/cavium/liquidio/lio_ethtool.c,3163,16,46,1433844923,1543298415,1479680015,53,ca1cb28da004,5.660377358
drivers/gpu/drm/drm_damage_helper.c,383,8,10,1527073448,1567585753,1531217325,10,354c2d310082,20.0
drivers/macintosh/windfarm_lm87_sensor.c,206,6,6,1334758613,1583214646,1349431240,7,bcf3588d8ed3,14.28571429
security/selinux/ss/services.c,3794,23,53,1311247043,1579151074,1378338806,69,15b590a81fcd,4.347826087
kernel/irq/autoprobe.c,184,3,5,1311247043,1561698709,1318582710,7,4001d8e8762f,28.57142857
arch/mips/ar7/platform.c,722,11,16,1307883438,1578275030,1318903642,18,0a5191efe06b,16.66666667
drivers/nfc/microread/microread.c,723,7,8,1355813633,1559236197,1358040670,10,d07f1e8600cc,10.0
drivers/hwmon/ltc2990.c,280,5,6,1452826499,1566195377,1483748159,6,a6282d170339,16.66666667
drivers/net/ethernet/netronome/nfp/crypto/tls.c,601,3,15,1559715096,1576563122,1562422741,15,31d166642c7c,6.666666667
arch/powerpc/platforms/powermac/time.c,244,6,7,1306157047,1547536736,1332214335,9,22db552b50fa,11.11111111
fs/btrfs/delayed-ref.c,1187,16,66,1311247043,1579667000,1459482984,93,7227ff4de55d,6.451612902999999
drivers/net/dsa/sja1105/sja1105_main.c,2200,6,62,1556810610,1582986607,1559862497,74,52c0d4e306ca,17.56756757
sound/soc/sof/intel/hda-ipc.c,312,7,11,1555038530,1575444539,1556168014,11,1183e9a634db,9.090909091
sound/soc/mediatek/mt8183/mt8183-dai-i2s.c,1040,2,2,1548139148,1550010584,1548142747,2,03bf3aeb03a8,50.0
net/ncsi/ncsi-manage.c,1899,8,37,1468900456,1578469420,1500687256,41,fd0c88b70060,4.87804878
arch/x86/lib/error-inject.c,21,3,3,1515783303,1553852855,1517680657,3,01684e72f167,33.33333333
drivers/net/ethernet/broadcom/bcm63xx_enet.c,2820,34,59,1306881908,1564663148,1340018756,71,0fa1dfd6b92b,2.816901408
drivers/net/wireless/broadcom/b43/main.c,5859,34,146,1305655595,1572280324,1322416688,15,3c89a72ad80c,6.666666667
drivers/usb/host/xhci-histb.c,412,2,2,1526891991,1541755277,1527036295,2,f068090426ea,50.0
drivers/clk/sunxi/clk-sunxi.c,1167,16,57,1361763866,1571709054,1415374907,115,afdc74ed2d57,1.739130435
drivers/media/i2c/ov5640.c,3139,18,62,1496820836,1572327731,1512733054,71,2e3df204f9af,7.042253521
drivers/net/wireless/marvell/mwifiex/tdls.c,1558,20,45,1391761652,1575603935,1415028678,18,70e5b8f445fd,5.555555556
drivers/net/wireless/realtek/rtw88/pci.c,1539,4,22,1556263057,1578384487,1560185652,23,f4f84ff8377d,4.347826087
drivers/net/ethernet/mellanox/mlxsw/core_acl_flex_actions.c,1233,6,30,1486088942,1533787151,1498177766,29,caebd1b38970,24.13793103
drivers/firmware/psci/psci_checker.c,498,7,10,1478598946,1565323389,1487138637,4,92e074acf6f7,25.0
drivers/gpu/drm/radeon/cik.c,9832,34,187,1340970244,1577093151,1381907083,224,62d91dd2851e,2.232142857
net/batman-adv/originator.c,1544,12,111,1303885664,1577808001,1410163077,167,f22e08932c29,8.383233533
drivers/usb/gadget/udc/mv_udc_core.c,2425,26,72,1307950199,1537421293,1316529581,21,53e20f2eb161,4.7619047619999995
arch/arm64/mm/mmu.c,1083,35,99,1330919367,1580722589,1469975682,161,b333b0ba2346,5.590062112000001
drivers/tty/tty_ldisc.c,887,18,59,1311247043,1569292364,1379577300,99,a8983d01f9b7,2.02020202
arch/powerpc/kernel/trace/ftrace.c,974,16,27,1311247043,1567698629,1430663494,12,7bea7ac0ca01,16.66666667
drivers/net/phy/dp83640.c,1578,17,59,1311247043,1577268975,1365790268,68,53bc8d2af086,5.882352941000001
drivers/media/pci/ddbridge/ddbridge-mci.c,178,1,5,1523249268,1529724971,1523918744,9,525cac757405,11.11111111
sound/usb/mixer_us16x08.c,1414,4,10,1487555279,1578014217,1488904797,11,617163fc2580,54.54545455
tools/testing/selftests/net/psock_fanout.c,471,6,14,1363659491,1559009424,1411970827,14,c1f8d0f98c3b,7.142857143
drivers/nvme/target/admin-cmd.c,929,19,45,1466503460,1578419244,1507730135,64,c73996984902,1.5625
net/sctp/outqueue.c,1896,24,63,1303820376,1577423476,1371006716,79,12480e3b1698,11.39240506
drivers/firmware/tegra/bpmp.c,880,8,21,1471604735,1564717647,1494436207,22,cd307124ad9b,4.545454545
drivers/net/ethernet/chelsio/cxgb4/smt.c,246,3,4,1508330951,1565060334,1510571104,4,4a8937b83892,25.0
drivers/gpu/drm/i915/gt/intel_mocs.c,458,8,24,1436530391,1577119212,1530409487,22,bfb0e8e63d86,9.090909091
arch/riscv/kernel/process.c,130,8,8,1499681070,1577960651,1513344508,10,8ac71d7e46b9,10.0
arch/arm/mach-pxa/xcep.c,190,10,12,1305725404,1559614293,1315860865,12,2fb04fdf3019,8.333333332999999
drivers/gpu/drm/rcar-du/rcar_du_kms.c,862,16,66,1363272322,1572953703,1470194389,103,7b627ce80fbd,5.825242717999999
tools/perf/ui/hist.c,826,5,79,1346644386,1567147520,1410509232,113,a1c9f97f0b64,1.769911504
net/netfilter/nfnetlink_osf.c,436,4,11,1525327540,1559298426,1531628419,9,1a6a0951fc00,11.11111111
drivers/net/usb/ax88179_178a.c,1806,19,29,1362156071,1574517887,1385349191,35,1635520aefc1,5.714285714
arch/arm/mach-ixp4xx/vulcan-pci.c,70,5,5,1307691021,1560752672,1321010491,5,140d90098fed,20.0
drivers/iio/light/bh1780.c,299,3,6,1460355124,1559969742,1461083876,7,0dd09ca419d7,28.57142857
drivers/net/ethernet/smsc/smc91x.c,2484,28,38,1308572746,1575941031,1321822649,53,2fb04fdf3019,3.7735849060000004
net/mac80211/ethtool.c,242,4,11,1401874316,1559354926,1413622071,13,0fdf1493b41e,7.692307692000001
drivers/gpu/drm/i915/selftests/i915_request.c,1472,6,52,1486977321,1576915404,1531119638,50,cbb153c50ebe,2.0
net/sched/sch_gred.c,939,14,32,1311247043,1558918501,1405680225,36,38b4f18d5637,5.555555556
drivers/infiniband/hw/qedr/verbs.c,4367,29,106,1476076532,1579070611,1498239995,130,a25984f3baaa,15.38461538
drivers/media/platform/aspeed-video.c,1739,4,19,1544500621,1573341818,1545777760,20,c3df30a01da4,10.0
drivers/base/power/domain_governor.c,321,7,19,1322668925,1562216779,1427463490,24,0759e80b84e3,12.5
tools/perf/util/llvm-utils.c,579,8,32,1433989869,1581644083,1455080751,32,7d4c85b7035e,3.125
drivers/gpu/drm/i915/i915_gem_evict.c,407,6,47,1311247043,1575517044,1465191750,109,55b4f1ce2f23,7.3394495410000005
drivers/thermal/sun8i_thermal.c,639,1,4,1576718897,1578820398,1576732233,5,d8186285f1fd,20.0
drivers/clk/tegra/clk-tegra124-dfll-fcpu.c,646,10,15,1431511121,1565930516,1524809955,15,bb8727096c86,13.33333333
drivers/soc/imx/gpc.c,552,11,24,1487332964,1571123349,1495065286,26,96ed1044fa98,26.92307692
arch/arm/mach-s3c24xx/mach-mini2440.c,732,14,23,1309876697,1543715000,1343874711,28,225bd1de16fb,3.571428571
tools/perf/trace/beauty/mmap.c,99,1,11,1460520344,1571469201,1485111252,17,2bd42f3aaa53,5.882352941000001
samples/seccomp/user-trap.c,375,2,2,1544325854,1577680503,1544503745,2,771b894f2f3d,50.0
drivers/clk/versatile/clk-sp810.c,138,7,12,1366280602,1558918521,1383900133,12,3294bee87091,8.333333332999999
drivers/net/wireless/marvell/mwifiex/pcie.c,3255,29,137,1318326081,1570173408,1390915277,99,d10dcb615c8e,8.080808081
samples/bpf/parse_varlen.c,150,4,4,1462448954,1579500409,1463784167,4,7cf245a37ef0,100.0
drivers/net/wireless/rsi/rsi_91x_hal.c,1162,11,33,1394912822,1574936521,1501189522,35,92aafe77123a,2.857142857
drivers/gpu/drm/amd/amdkfd/kfd_crat.c,1405,17,33,1509427973,1571894071,1515847400,33,737298d18836,9.090909091
drivers/cpufreq/s3c64xx-cpufreq.c,208,7,17,1305013328,1563240968,1334936340,27,e458eb97df7a,3.7037037039999996
fs/9p/vfs_inode_dotl.c,975,15,49,1309941151,1559008636,1328731512,64,5e3cc1ee1405,3.125
drivers/tty/serial/8250/8250_men_mcb.c,177,4,5,1501639133,1571198518,1513037978,5,f50b6805dbb9,20.0
drivers/gpu/drm/nouveau/nvkm/subdev/pmu/memx.c,204,4,14,1381801092,1560946423,1407070331,9,b7019ac550eb,22.22222222
drivers/misc/fastrpc.c,1740,7,24,1549617084,1570606883,1552741670,28,01b76c32e3f3,25.0
drivers/net/ethernet/intel/ice/ice_sched.c,2931,7,30,1521503888,1573165410,1547383242,31,615457a226f0,6.451612902999999
drivers/i2c/muxes/i2c-mux-pca9541.c,350,7,14,1311247043,1551885335,1348007460,19,0a8237ae319a,5.263157895
drivers/platform/x86/ideapad-laptop.c,1115,27,51,1309434640,1560319974,1368723535,94,4d9b2864a415,3.191489362
drivers/mtd/nand/raw/mtk_nand.c,1649,8,38,1465876251,1561340336,1478011948,29,336d4b138be2,6.896551724
net/netfilter/ipvs/ip_vs_nfct.c,280,10,12,1311247043,1562211073,1357542960,13,b25adce16064,7.692307692000001
drivers/hid/hid-sensor-hub.c,772,16,41,1346824560,1559120269,1383233496,63,ade573eb1e03,3.174603175
drivers/net/ethernet/cavium/thunder/nic_main.c,1423,11,37,1432639215,1559009409,1455286293,43,24a6d2dd263b,2.325581395
samples/bpf/xdp_fwd_kern.c,158,4,9,1525869267,1579500409,1535393036,9,7cf245a37ef0,11.11111111
sound/soc/fsl/imx-spdif.c,102,7,10,1377662686,1561690050,1414401012,14,9954859185c6,7.142857143
drivers/net/can/usb/esd_usb2.c,1141,17,19,1311247043,1558918512,1318451745,23,72d92e865d15,4.347826087
drivers/pinctrl/nuvoton/pinctrl-npcm7xx.c,2068,4,5,1533702326,1577839414,1534016618,5,4be1eaf322f0,20.0
drivers/char/mwave/tp3780i.c,580,3,3,1311247043,1467000258,1318336021,2,26ec99b105d5,50.0
drivers/staging/rtl8188eu/core/rtw_mlme_ext.c,5481,37,101,1377095626,1579343621,1427608107,159,d96e8c10f81f,1.8867924530000002
fs/proc/base.c,3819,77,196,1311247043,1579080531,1382554746,253,d26d0cd97c88,1.976284585
drivers/edac/skx_common.c,655,4,8,1548818117,1575447805,1549829622,8,fe783516e301,12.5
drivers/clk/ti/clkctrl.c,757,4,34,1486610831,1575940864,1509561346,37,81a41901ffd4,10.81081081
arch/s390/crypto/crc32-vx.c,310,5,6,1430207564,1577711976,1432763036,6,134a24cd895c,16.66666667
drivers/clk/clk-s2mps11.c,285,13,22,1373188460,1540597660,1411534061,29,9c940bbe2bb4,10.34482759
mm/pagewalk.c,560,13,24,1311247043,1580722602,1478506966,35,373c4557d2aa,8.571428571
drivers/gpu/drm/i915/display/intel_cdclk.c,2850,22,101,1484914917,1583149482,1528262980,52,d147483884ed,7.692307692000001
arch/arm/mach-omap2/pdata-quirks.c,597,19,54,1380032895,1582520283,1448118014,94,90bdfa0b05e3,5.319148936
mm/page-writeback.c,2860,60,162,1282905912,1591019301,1374073189,213,6d9e8c651dd9,6.103286385
drivers/scsi/aacraid/comminit.c,660,8,29,1311247043,1582851196,1399982312,31,45348de2c8a7,9.677419355
drivers/infiniband/hw/mlx4/cm.c,447,7,13,1343954447,1579769721,1362456717,17,ea660ad7c1c4,5.882352941000001
drivers/staging/speakup/speakup_soft.c,426,16,24,1307367152,1585107008,1371809527,34,b96fba8d5855,2.9411764710000003
arch/arm/mach-omap2/omap_device.c,704,24,59,1307609783,1559614293,1346520015,47,90de9634a5d5,4.255319149
fs/read_write.c,2280,39,130,1310966495,1584674412,1431647138,164,edc58dd0123b,2.43902439
drivers/media/i2c/ov8856.c,1271,3,4,1547505029,1565127283,1547614202,4,fa4bb7d3acbf,25.0
drivers/pci/controller/dwc/pcie-designware.c,615,16,47,1371803094,1575861605,1505068002,18,9024143e700f,11.11111111
drivers/irqchip/irq-sunxi-nmi.c,262,9,17,1395231677,1496728768,1422424170,17,cfe199afefe6,5.882352941000001
net/rxrpc/af_rxrpc.c,1063,17,75,1311247043,1584062529,1394076853,97,7d7587db0d7f,15.46391753
drivers/net/wireless/broadcom/brcm80211/brcmfmac/firmware.c,752,11,38,1389622822,1557986649,1459439376,30,412dd15c8177,10.0
kernel/irq/generic-chip.c,648,17,27,1306396852,1521036919,1359037611,33,72364d320644,6.0606060610000005
drivers/gpu/drm/mgag200/mgag200_main.c,160,10,19,1334646085,1588820593,1416744304,52,d6d437d97d54,3.8461538460000004
net/mac80211/sta_info.c,2558,46,180,1306157047,1586411946,1393782778,229,911bde0fe5cc,8.296943231
net/socket.c,3900,79,194,1311247043,1584620216,1393620466,258,542d3065f2b1,10.46511628
arch/mips/lantiq/prom.c,113,9,16,1311247043,1559614293,1355961391,24,9050d50e2244,4.166666667
drivers/net/hamradio/6pack.c,978,17,21,1311247043,1576117933,1320918424,25,5c9934b6767b,8.0
block/blk-wbt.c,852,14,41,1478666175,1588953615,1505873219,60,b84477d3ebb9,11.66666667
drivers/pinctrl/sh-pfc/pfc-r8a77990.c,5323,7,45,1520409517,1567577818,1533080445,50,f7d8b568e204,14.0
drivers/usb/serial/mct_u232.c,778,8,19,1311247043,1509679710,1319956402,31,26cede343656,6.451612902999999
drivers/spi/spi-dw-pci.c,219,14,27,1306899084,1590739922,1445654361,34,307ed83c8c20,11.76470588
drivers/scsi/constants.c,459,9,16,1311247043,1585704300,1354660302,28,a87eeb900dbb,7.142857143
drivers/net/ethernet/qlogic/qed/qed_sriov.c,5270,16,82,1462955772,1580109971,1474601389,85,25c020a90919,3.529411765
drivers/gpio/gpio-mvebu.c,1282,32,55,1348066378,1587093717,1439439516,70,19c26d90ff4c,10.0
drivers/dma/ti/edma.c,2748,24,107,1345640974,1582714761,1439581886,17,13a892d4aa24,35.29411765
drivers/staging/vc04_services/interface/vchiq_arm/vchiq_core.c,3638,22,77,1372779721,1581576001,1418516680,105,77cf3f5dcf35,5.714285714
drivers/platform/x86/classmate-laptop.c,1146,8,11,1311247043,1558252291,1322684607,11,18380f52dbac,9.090909091
drivers/pci/pci-driver.c,1681,40,95,1309588031,1587207168,1384944564,121,ec6a75ef8e33,15.70247934
drivers/ide/ide-cd.c,1864,13,30,1311247043,1587779821,1345182077,38,79d73346ac05,2.631578947
virt/kvm/arm/vgic/vgic-init.c,556,11,41,1448953355,1587713430,1479144823,51,958e8e14fd24,7.843137255
drivers/block/null_blk_zoned.c,280,9,19,1530877119,1589961711,1561951932,23,16c731fed6d8,21.73913043
drivers/infiniband/hw/hfi1/vnic_sdma.c,322,6,8,1492000170,1564443633,1495924154,9,9aefcabe579b,22.22222222
drivers/usb/misc/legousbtower.c,900,10,35,1311247043,1572918111,1365042072,46,fd47a417e75e,21.73913043
sound/soc/meson/axg-spdifin.c,519,2,3,1544510832,1564240052,1544549539,3,165be3c260f8,33.33333333
drivers/macintosh/windfarm_max6690_sensor.c,143,7,8,1311247043,1583214646,1332353073,7,bcf3588d8ed3,14.28571429
arch/arm/kernel/hibernate.c,105,4,5,1395681629,1559008641,1398789466,6,767bf7e7a1e8,16.66666667
net/rxrpc/peer_event.c,416,6,27,1311247043,1580392236,1457801222,32,c410bf01933e,31.25
tools/perf/util/symbol.c,2415,36,175,1306400573,1588317195,1408811831,246,b5c0951860ba,4.06504065
drivers/gpu/drm/vc4/vc4_v3d.c,523,6,22,1425272472,1563237727,1497910128,26,ce9caf2f79a5,7.692307692000001
drivers/misc/mei/hw-txe.c,1261,4,32,1389805114,1573058321,1401048190,40,16ae30ea17cd,2.5
drivers/clk/sunxi/clk-sun4i-display.c,256,3,4,1459571311,1558918506,1462285220,4,07ea0b4d9a0a,25.0
arch/powerpc/platforms/cell/setup.c,274,12,13,1306464384,1558918501,1318453354,16,4acd09b4bfd4,6.25
drivers/spi/spi-mpc512x-psc.c,627,14,25,1306899084,1569477097,1344954350,31,1f2112af11e4,6.451612902999999
drivers/clk/st/clkgen-mux.c,101,6,15,1393489454,1558918501,1411435146,22,3be6d8ce639d,9.090909091
drivers/dma/fsl-dpaa2-qdma/dpdmai.c,397,2,4,1569780279,1582777721,1570533912,4,7208474d1c7a,25.0
tools/perf/util/time-utils.c,559,6,20,1480385741,1570764099,1519630584,21,b3509b6ed7a7,4.7619047619999995
drivers/fpga/altera-ps-spi.c,347,6,9,1497407789,1564022925,1504890380,9,dec43da46f63,11.11111111
drivers/staging/kpc2000/kpc2000/cell_probe.c,509,6,23,1555677725,1567243532,1558011225,30,d326d99aa00f,3.333333333
arch/riscv/kernel/irq.c,53,4,8,1499680826,1576782589,1530918151,12,2f3035da4019,8.333333332999999
net/ipv6/sysctl_net_ipv6.c,304,19,26,1310701654,1583218474,1399842322,32,00dc3307c0f7,6.25
drivers/base/power/main.c,2009,39,98,1306451535,1587457315,1389569025,121,09beebd8f93b,8.26446281
fs/proc/proc_sysctl.c,1694,31,86,1308569299,1582245803,1343979462,98,5ec27ec735ba,12.24489796
drivers/cpufreq/cpufreq_governor.c,573,11,70,1350926885,1574279068,1449509339,126,2a3eb51e30b9,4.7619047619999995
fs/ceph/mds_client.c,4990,36,241,1311247043,1588032622,1406709395,284,d6b8bd679c9c,1.0563380279999999
drivers/net/ethernet/mellanox/mlx5/core/rl.c,352,7,7,1466672557,1582117517,1502050111,7,37e92a9d4fe3,28.57142857
drivers/clk/sunxi-ng/ccu-sun9i-a80-de.c,275,3,3,1485606156,1559085476,1485876126,3,09bdcd6e1784,33.33333333
tools/perf/arch/s390/util/header.c,147,4,8,1404382102,1569812134,1507447105,10,47812e009104,10.0
drivers/char/hw_random/cctrng.c,735,3,4,1585271422,1587644481,1585283286,4,3357b61177a7,25.0
sound/soc/intel/baytrail/sst-baytrail-pcm.c,459,11,21,1394636675,1575962772,1411797821,12,cc9bbb6cde6c,8.333333332999999
tools/testing/selftests/bpf/progs/test_skeleton.c,46,2,4,1576230220,1579500405,1576319930,4,3e689141e64d,25.0
drivers/net/wireless/intersil/hostap/hostap_ap.c,3277,15,19,1306484063,1576577746,1316106455,11,b61156fba74f,9.090909091
drivers/gpu/drm/i915/gt/intel_reset.c,1412,13,88,1547623984,1585810098,1555680067,79,8e37d6991391,12.65822785
drivers/pinctrl/sunxi/pinctrl-sun50i-a64.c,601,2,4,1457426279,1543851660,1461255259,4,4f45f45b081e,75.0
fs/nfs/delegation.c,1414,11,90,1310437675,1585812429,1437886656,106,fc51b1cf391d,13.20754717
drivers/crypto/marvell/octeontx/otx_cptpf_main.c,307,2,2,1584091026,1586585193,1584107275,2,0a8f5989e034,100.0
drivers/perf/qcom_l2_pmu.c,1049,5,7,1486444444,1564456532,1487747007,8,edb39592a587,25.0
arch/arm64/kvm/hyp/switch.c,875,15,80,1422517675,1588560538,1514381285,105,52f73c383b24,6.666666667
drivers/staging/sm750fb/sm750_accel.c,412,17,31,1425370866,1572351727,1467270457,44,52d0744d751d,2.272727273
drivers/net/ethernet/hisilicon/hns3/hns3vf/hclgevf_main.c,3249,16,130,1513245784,1585379397,1539241141,149,944de4847af1,30.87248322
drivers/gpu/drm/vc4/vc4_gem.c,1388,17,47,1446170942,1574649836,1471616524,60,17b11b76b87a,25.0
tools/testing/selftests/bpf/test_sock_addr.c,1643,6,12,1522393683,1559843341,1530824257,12,a8911d6d5878,16.66666667
tools/perf/util/dwarf-aux.c,1386,8,38,1309163247,1574068310,1381548812,40,86c0bf8539e7,22.5
drivers/pcmcia/db1xxx_ss.c,603,7,11,1311247043,1564987655,1321633689,12,e34b6fcf9b09,8.333333332999999
arch/arm/mach-rpc/irq.c,131,5,7,1311247043,1558427438,1412983555,6,63a0666bca93,16.66666667
drivers/base/node.c,1029,36,52,1311247043,1591019301,1430194423,63,a21558618c5d,4.7619047619999995
drivers/net/gtp.c,1414,20,48,1462726548,1588226496,1477507426,54,bd5cd35b782a,27.77777778
drivers/spi/spi-s3c64xx.c,1446,31,87,1311247043,1573616574,1364663788,144,379f831a9278,1.388888889
drivers/net/ethernet/xilinx/xilinx_axienet_main.c,2079,26,68,1326904771,1585027427,1423521354,97,eb34e98baf4c,7.216494845
drivers/acpi/acpica/tbxfload.c,430,6,37,1342404936,1578627109,1406678508,58,1770093c5bed,3.448275862
arch/sh/boards/mach-se/7722/irq.c,116,6,6,1311247043,1557820011,1335727947,6,102ca6606c96,16.66666667
drivers/hwmon/occ/sysfs.c,188,3,5,1541660729,1555400629,1543116363,5,b88c5049219a,20.0
drivers/net/wireless/intel/iwlwifi/mvm/debugfs-vif.c,824,15,34,1384246721,1553913112,1412981794,25,d156e67d3f58,4.0
drivers/media/usb/dvb-usb-v2/rtl28xxu.c,1993,34,111,1310139367,1582121659,1380362064,129,845b978a871b,1.5503875969999998
drivers/net/ethernet/qlogic/qed/qed_vf.c,1723,13,41,1462955774,1568340479,1475344585,43,25c020a90919,6.976744186
